aplikasi ini sangat membantu dan mempermudah kami warga jawa barat dalam mengakses informasi tentang pajak kendaraan tentang lowongan pekerjaan layananan perijinan informasi tentang covid jadwal vaksin konsultasi dokter hanya dalam satu aplikasi sehingga tidak perlu banyak aplikasi cukup dengan sapawarga jabar juara mantap	positive
sapa warga ini sangat membantu untuk warga kami tentang pekerjaan dan pengetahuan apa pun ada di sapa warga	positive
kenapa e skkpnnya tidak bisa di unduh padahal tagihan sudah lunas tolong di fix kan	negative
gimana sih mau bayar tapi mode pembayarannya gak ada yang bisa	negative
udah di hapus lagi sebab cara daftar akun susah banget udah dapet verifikasi via email pas di klik malah kadaluarsa di coba lagi malah no dan email sudah di pakai aplikasi aneh	negative
sudah bayar stnk lewat sini malah data e skkp tidak ditemukan	negative
kalo blh diadakan filtur cctv juga	positive
mantap sekarang udah bisa dipake publik jadi tau informasi seputar pemerintahan di prov jabar	positive
informasi kendaraan tidak sesuai malah muncul informasi kendaraan yang bukan milik saya mohon diperbaiki	negative
jawa barat juara	positive
satu dulu ya baru mau nyoba hanya ingin tahu masih seperti tahun tahun sebelumnya apa tidak	negative
punten saya bayar pajak kendaraan nunggu skkp nya kenapa lama ya padahal keterangan pembayaran sudah berhasil terimakasih	positive
tidak berguna coba bayar pajak kendaraan ga muncul datanya aplikasi gimmick	negative
hebat lanjutkan aplikasi apa ini macam penipu bayar pajak r2 disini 440rb di aplikasi sambara cuma 280rb	negative
mau buat akun ga bisa bisa tulisan error trus mohon d perbaiki	negative
verifikasi lewat email pesannya belum masuk pas sudah masuk akun credential setelah itu verifikasi tidak valid daftar ulang pasti email nya sudah terpakai	negative
awalnya kasih bintang 3 cuma ganti jadi bintang 4 maaf belum kasih bintang 5 karna pertama gunain ada kendala harus komplen sana sini dulu telpon sana sini dulu baru diperbaiki semoga bisa dibagusin lagi karna cukup membantu terima kasih	positive
di update nganggo aplikasi anu enggal malaha jadi kurang cepet punteun pasihan solusina	neutral
pas mau pembayaran gagal terus gimana warga mau wajib pajak kalau sistem nya masih jelek	negative
mantap aplikasi yang sungguh menyedihkan l aplikasi burik jauh sangat jauh dari kata cukup aplikasi yang dibuat setengah hati	negative
susah masuk akun untuk sapawarga persi baru eror terus	negative
ok	positive
udah daftar ko gak bisa log in	neutral
kurang maksimal	neutral
sae p i s a n	positive
punten neumbe bintang 2 heula ieu kunaon aplikasi na sa ntos di update kalah lemot trus sok kaluar ti aplikasi nyalira kedah di perbaiki deui sangkan aplikasi na tambah sae	negative
sangat bermanfaat	positive
sangat bagus semua kegiatan di masyarakat bisa terpantau langsung oleh pemprov	positive
ok	positive
setelah di update susah mo klaim ktua rw susah lengkapi data kstanya tlpn sudah di pakai	negative
bintang 1 wae kaga bisa masuk hrs ganti email sagala endah giliran lihat pajak kendaraan lancar	negative
yg bikin aplikasi kayak gak niat	negative
mohon diperbaiki lagi sering keluar apps terus	positive
setelah di update masih belum bisa login mohon penjelasan dan bantuanya terima kasih	neutral
membantu informasi warga	positive
top	positive
sapawarga sangat bermanfaat untuk informasi dari pemerintah jawa barat untuk disampaikan kepada masyarakat	positive
apikasi saawarga nu rw 001 belum aktoip	negative
sekarang aplikasi ini cukup membantu untuk mencari kerja dan tidak kalangan rw namun untuk mengisi data diri agak sulit tidak bisa di klik maupun pilihan jadi akun sampe s3karang tidak di verifikasi sudah chat wa namun tidak ada respon samasekali mohon untuk diperbaiki lagi	positive
terobosan ridwan kamil terdepan	positive
disapa warga saya bisa mengetahui informasi2 penting lainnya	positive
assalamualaikum warga jabar	positive
aplikasi sudah terupdet tapi jadi lupa yusername sama paswar	negative
tidak bisa verifikasi akun link tidak valid padahal belum expired tolong diperbaiki	negative
semoga semua aplikasi layanan digital se jawa barat bisa terintegrasi di aplikasi sapawarga	positive
setalah d update caranya login nya jdi sulit saat buat akun verifikasi di emailnya sudah muncul tapi saat di klik link verifikasi sudah tidak valid padahal belum 24 jam mau buat akun ulang email sudah d gunakan mohon solusinya	positive
baru download mau coba cek dulu	negative
sangat bagus dan membantu kegiatan rw	positive
jadi susah login lagi kenapa email yg pertama di sapawarga jadi ga bisa masuk alah jadi pusing sampe sekarang ga bisa login	positive
assamu alaikum wr wb saya nasrudin ketua rw 021 desa karangraharja kec cikarang utara kab bekasi saya bersaran setiap tampilan ketua rw nya kalau bisa di munculkan nomor hp nya supaya ada komunikasi dgn ketua rw soalnya nomor telpon penting sekali terima kasih	positive
susa masup ya daptar ya ribet padahal suda daptal imel baru apekasi sapawarga yg lama ilang lebi baik sapwarga yg lama aja tu maaf	negative
alhamdulillah sangat membantub	positive
good	positive
alhmdllh dengan adanya sapa warga semoga kita lebih baik lagi kedepannya cuma sayang masih ada yg sudah masuk aplikasinya walau tdk tiap hari soga kedepannya lebih baik lagi	neutral
okeh siap	positive
cek apk	negative
susah daftarnya whatsapnya ga di bales2	negative
jabar semakin maju	positive
semoga lebih bagus kedepannya	positive
membantu dalam koordinasi informasi masyarakat untuk pemerintah provinsi	positive
	positive
sangat puas	positive
muantab	positive
teu bisa di buka iyeu hadewwe	negative
bagus apk ini untuk mengajukan permohonan dan informasi nya tepat good jawa barat dengan apk ini tapi sayang sering erorr terjadi kesalahan	positive
sangat senang menambah wawasan	positive
versi terbaru nya mantap pisan uy	positive
alhamdulillah kami bisa berkomunikasi langsung dengan gubernur jawa barat yaitu bapak ridwan kamil	positive
membantu	positive
sangat membantu untuk shilaturrahim dan shering	positive
oke	positive
mantep bagus	positive
jabar juara	neutral
aplikasi sapawarga sangat membantu alhamdulilah	positive
sangat membantu tp signal di daerah sy jelek	positive
semoga bermanfaat untuk semuanya	positive
sangat membantu	positive
good	positive
ok dah yg pentingah sering di tengokin update terus	positive
padahal jika seperti aplikasi lapor itu alangkah lebih baik nya ada keterbukaan untuk masyarakat semua	negative
sangat membantu	positive
sangat membantu untuk info dll	positive
alhamdulillah sangat bermanfaat dengan adanya sapawarga kita saling kasih kabar yg bermanfaat	positive
luarbiasa sebagai penyambung silaturahmi antar rw	positive
sangat membantu	positive
sangst membantu	positive
untuk zaman sekarang agt22 msh terlalu jadul kalo hanya untuk rw saja mah knapa tidak di umum kn sj supaya bisa di akses lbih bnyk org sya agak kecewa karna yg di daerah bantul ajh udh bisa di dw perorangan bkn rw sj atuh prcuma klo msh hrus nyusahin org lain mah dmn efisiensi nya klo gitu kedepannya untuk di pikirkn kembali krna ini tdk signifikan memudahkan masyarakat yg ada nnti di slh digunakan sm oknum tertentu	negative
coba dulu	positive
sapawarga keren sangat membantu bagi warga jabar untuk saling menginformasikan kegiatan di tiap rw yg ada di jabar sapawarga hebringlah	positive
mudah mudahan kedepannya pelayanan kependudukan bisa di lakukan di aplikasi sapa warga	positive
sangat membatu silaturahmi antar kota	positive
aplikasi yg keren mudah mudahan kedepannya bisa upload video di kegiatan rw	positive
mantaaaapp dgn ada nya aplikasi sapawarga kita bsa silaturahmi tali persaudaraan dan mdh mendapat informasi penting	positive
baik untuk informasi dan silaturahmi rw	positive
sapawarga is the best	positive
mantap banyak infornasi	positive
bagus sangat inovatif	positive
assalamu alaikum bagaimana cara mengimpormasikan kalau ada kendala didaerah kami dilingkungan rw 11 desa sadu	positive
sangat membantu	positive
memberii wawasann sambill belajarr	positive
sangan menguntung kan buat kami sebagai rw di wilayah lebih terbantu untuk menyampai kan aspirasi dan penyampaian segala kegiatan di wilayah masing masing serta bisa mengukur respon dari pihak terkait atas program yg di luncur kan pihak provinsi	positive
ok	positive
mantabbb aah	positive
sudah bisa login haturnuhun tapi sayang setiap buka aplikasi dan mau posting kegiatan sangatlah sulit tulis deskripsi dan komentar sulit selalu nge hang dan akhirnya keluar sendiri dari aplikasi masuk lagi tetep sulit buat posting harus berkali baru bisa begitu seterusnya harus berulangkali setiap mau posting diganti hp nya sami wae seringnya jadi penonton krn sangat sulit apolad posting kegiatan ini bukan masalah admin tetapi aplikasi nya harus diperbaiki	negative
akun pa rw yng pegang siapa tulunggg tulunggggggg	negative
lumayan baik dan lebih di tingkatkan atau ditambah lagi fitur2 nya	neutral
semoga lebih baik	positive
assalamu allaikum sampurasun punteun bade tumaros nami aplikasi dukcapil wilayah kota cirebon apa ya bapak ibu	positive
aplikasi apaan nih ga bisa dipake unfaedah uninstalllll	negative
trima ksh dgn ada nya aplikasi ini kita bsa saling tukar pikiran silaturahmi	positive
teu tiasa daftar	neutral
ok	positive
loading lama	negative
sae pisan	positive
bagus aplikasi nya namun blm mencakup seluruh kepentingan masyarakat yg di lingkungan rw karena ruang usulan masih tutup sementara saat ini hanya baru bisa memperlihatkan kegiatan kegiatan lingkungan rw saja dan jalinan komunikasi saja antar pengurus lingkungan rw itupun belum semua rw se jabar bisa berkomunikasi karena tidak semua rw aktif menggunakan aplikasi ini	neutral
mantap	positive
good	positive
semoga kedepannya makin berkembang	positive
alhamdulilah kami sangat terbatu dengan adanya sapawarga ini	positive
tuk program subsidi minyak goreng seharusnya pembayarn transfer saja agar lebih mudah karena pengirim pun langsung k sipenerima subsidi minyak goreng biar ketua rw yg mentransfer agar lebih mudah dan tidak ribet	positive
keren pisan eui	positive
mantap	positive
menyusahkan	negative
alhamdulillah sejak ada sapawarga sy jdi banyak sahat nambah wawasan	positive
mantap	positive
tingkatkan pelayanan	positive
saya sebagai ketua rw se jabar sangat bermanfa at sapawarga	positive
aplikasi model ini sangat bagus	positive
mantap	positive
info nya sangat membantu	positive
ok	positive
sangat membantu dan memberikan semangat kepada semua instansi pemerintahan terutama di wilayah ke rwan disetiap daerah	positive
cukup membantu segala inpormasi	positive
sering keluar sendiri dari aplikasi bahkan semua aplikasi hilang bbrp saat intinya baru masuk di menu tanpa pencet menu apapun tau tau keluar sendiri dr aplikasinya	negative
apk membantu pisan saya atas nama warga jabar merasa prihatin lihat jalan yang saya lalui koq kaya sungai kering dan banyak mengakibatkan kecelakaan mohon di bantu nuhun	positive
keren	positive
bagus	positive
mending belajar dulu bikin aplikasinya	negative
poko nya aplikasi sapa warga mantapppp	positive
untuk warga apa rw ini hadeeuuhhh	negative
sapawarga tidak bisa diakses oleh warga hanya bisa diakses oleh ketua rw	negative
ga bisa login malah terus salah kata sandi nya mohon di perbaiki kembali	negative
lah gimana mau daftarnya ini tempat daftar nya dimana untuk aplikasi ini aneeh	negative
sangat membantu sekali	positive
membantu informasi dan tranfaransi data aplikasi yg bagus dan sangat baik	positive
diganti saja nama aplikasi nya nama yang cocok adalah sapa kades sapa rw dan sapa rt bukan sapa warga terima kasih	positive
is the best	positive
sangaaaat membantu seperti ngobrol dengan pak gubernur mantaaap tingkatkan lagi	positive
semoga lebih bagus	negative
keyboard tidak muncul di saat aplikasi digunakan	negative
semoaga makin bertambah fiktur dan pelayanannya untuk membatu administrasi kependudukan	positive
berhubung banyak aduan dari pengguna harusnya inisiatif dong developernya update jgn nunggu di kritik kesalahannya terus ini mau data warga jadinya sulit bukan malah efektif gimana sih	negative
gada regis nya langsung login uninstal	negative
mudah2an bisa bermanfaat ya aplikasinya yang bisa buat akun di app ini hanya rw pengurus rw	positive
sangat membantu	positive
bismillah saya endang salah seorang ketua rw di kota bandung menghadapi kesulitan teknis dalam menggunakan aplikasi sapawarga untuk menginput data warga yang akan memesan minyak goreng tahap 2 yang baru dibuka tanggal 19 april ini baru menginput 2 orang warga pemohon untuk meneruskan input data warga yang ke 3 ternyata tidak bisa dilanjut dicoba berulang ulang tetap tidak bisa dilanjut sehubungan dengan hal tersebut saya mohon 1 solusinya bagaimana dari tim support sapawarga atau 2 apakah ada cara lain sebuah kebijakan yang lebih praktis untuk memudahkan warga masyarakat dalam memenuhi kebutuhan mereka terima kasih	positive
server lemot	negative
mantap	positive
teu pararuguh ah lieur	negative
ini aplikasi untuk siapa sih sebenarnya untuk warga atau untuk rw ga bisa registrasi ga bisa login info dari ketua rw nya pun ga ada maaf saya sebagai warga biasa yang kurang sosialisasi tentang ini semua paling yang bisa menikmati nya pun cuma segelintir orang doang yang pastinya yang deket dengan rw	neutral
aplikasi cari momment biar ratting naik dan banyaj yg download	negative
auto uninstal	negative
kurng efektif	negative
alhamdulillah dgn ada nya aplikasi ini memberikan motivasi terhadap rw dan juga dpt menjalin silaturrahmi antar rw se jawa barat	positive
bikin aplikasi cuman buat pendaftaran udh ada yg gampang pake google form bikin aplikasi yang daftar aja gk ada form pendaftaran latar belakang dari pembuatan fitur nya apa mempermudah apa gk ada kerjaan	negative
goof	positive
maaf menurut saya ini sama aja dengan sapa rw bukan sapa warga karena semua warga belum bisa menggunakan	negative
ulah download lur asli jgn donlod gajelasssss gajelass apk paling teu jelas bulan ini and useless apk of the month yakali hrs login tp gk ada menu pendaftaran buat warga umum klo cuma bisa diakses rw kasi nama sapa rw we	negative
