tanggal,suka,komentar
2024-03-21 05:46:21,1,"Lebih bagus sambara,disini tidak ada NIK kendaraan. Tolong segera perbaiki. Pas masuk nopol kypad harus di rubah dulu ke no ga seperti sambara otomatis mana hurup mana angka berubah"
2024-03-21 04:01:27,1,Lebih bagus sambara.ada tahun produksi mobil.mohon di perbaiki agar selengkap sambara dengan dicantumkan tahun mobil
2024-03-21 03:11:02,7,"Mau ngecek bayar pajak utk kendaraan yg lain, kok susah banget. Di suruh ketik no plat nya tp tdk bisa. Gimana ini? Mendapatkan ng yg sambara dulu mudah utk mengecek pajak kendaraan lain"
2024-03-21 02:01:11,0,Ini ngecek nomer kaleng kok milik ke 5 semua?
2024-03-20 22:56:04,0,Pemula sya kasih bintang empat
2024-03-20 12:55:21,58,"Ga se kumplit sambara, tahun pembuatan kendaraan tidak ada, nomor rangka kendaraan tidak ada, tolong segera di perbaiki, kalo tidak bisa mending balik lagi aja ke sambara, karna pedagang kendaraan sulit dgn kekurangan dari aplikasi ini.!"
2024-03-20 05:14:02,0,Susah masukin no plat
2024-03-20 02:34:01,1,"Klo bisa susah kenapa dipermudah ! Tambah aplikasi lagi min, biar tambah prosedural"
2024-03-19 21:59:32,1,Kebanyakan koment ngomongin cek pajak dan pajak aja lihat dong fitur lain nya yang telah memberikan akses dan kemudahan bukan sekedar pajak aja ada manfaat yang lebih dari sekedar aplikasi pajak... Bagus bisa memberi informasi apa aja
2024-03-19 16:41:25,4,Bingung mau cek pajak kendaraan tp ga bisa masukin Nopol nya. Aplikasinya cuman bisa menerima D 101 kebelakang nya ga bisa diketik. Kenapa ya
2024-03-19 13:24:28,0,Mantap sekali aplikasinya semoga makin bagus lagi kedepan nya .
2024-03-19 09:41:56,1,Verifikasi email tidak pernah ada sampai saat ini sudah 2 tahun email belum di verifikasi
2024-03-19 05:05:44,1,Aplikasi ga guna susah banget mau cek pajak juga
2024-03-19 04:53:39,0,Mantap
2024-03-19 01:27:26,1,"aplikasi ga bisa di gunakan, mohon segera di update yaa"
2024-03-18 23:33:09,1,"Tolong untuk pengecekan pajak ditambahkan nama pemilik kendaraan, kecewa fitur tersebut dihilangkan, padahal berguna sekali"
2024-03-18 21:42:59,138,"Lebih lengkap aplikasi SAMBARA yang versi lama,mohon agar ditampilkan juga data ""TAHUN PEMBUATAN"" kendaraan,karena bisa membantu kita agar tidak ""TERTIPU"" dalam transaksi jual beli kendaraan Bekas.Terimakasih..."
2024-03-18 14:15:28,0,"Nah ini baru aplikasinya enteng, sekali klik jos 👍🏻 Kalo sambara udah lemot + suka error Mulu 😂"
2024-03-18 10:18:59,0,"Tolong pada fitur pengecekan pkb , informasi tahun kendaraan jangan dihilangkan mohon diadakan kembali"
2024-03-18 08:58:29,0,"KEKURANGAN NYA TIDAK MUNCUL TAHUN PEMBUATAN KALO CEK PAJAK KENDARAAN,KALO SAMBARA MUNCUL TAHUN PEMBUATAN NYA"
2024-03-18 08:39:49,10,"Aplikasi sapawarga kurang kumplit keterangan nya data2 nya kalo cek pajak, kalo bisa kayak aplikasi sambara kumplit banget keterangan nya data2 nya kalo cek pajak, dari motor tahun berapa dari pajak mati dan sebagai nya. Tolong lah cara cek pajak ikutin aplikasi sambara."
2024-03-18 07:35:44,0,"mantap , makasih"
2024-03-18 07:35:17,0,tolong tahun pembuatan y adakan lagi kaya di sambara...karna sangat membantu
2024-03-18 01:09:44,0,Ribet
2024-03-17 23:02:08,0,Good
2024-03-17 21:07:45,0,"Ribet login, format no hp salah mulu"
2024-03-17 19:53:06,0,Ok
2024-03-17 10:18:07,1,"Saya mau bayar susah amat, VA atau kode bayar nya tidak terdeteksi di channel pembayaran. Bikin kode bayar yg baru di Apps gk bisa. hari sabtu dan minggu soalnya besok senin jatuh tempo 😅...Hot Line Jabar malah sedang libur... Tos we ah abi mah bade Godin we di warteg."
2024-03-17 09:03:48,0,Ok pelayanan
2024-03-17 07:52:18,1,"ribet amat ini aplikasi ,pelayanan masyarakat tapi malah ribet banget udah kaya mau pinjol aja masukin NIK segala ,100000000% kecewa"
2024-03-17 07:15:05,0,Disini bisa Beli Token Listrik ga min ??
2024-03-17 07:10:56,1,"Ga bisa login dong ini gimana, terjadi kesalahan mulu. Yang bener aja ruugiiiii dooong"
2024-03-17 03:16:01,0,"Tolong saya sudah lakukan untuk pembayaran pajak dan stnk 5 tahunan, di stnk sudah sesuai, tapi kenapa di aplikasi pas di cek, stnk tidak aktif, padahal saya bayar langsung ke samsat loh, kaleng stnk juga terbit, minta tolong pencerahannya"
2024-03-16 23:56:28,1,proses pembayaran pajak untuk suksesnya lama banget
2024-03-16 01:56:26,3,Terimakasih mudah dan simpel. Kalou bisa di tambah data info keterangan bila ada tunggakan dan Denda di TNKB nya.
2024-03-15 22:54:05,1,"Sebaiknya lebih di tingkatkan lagi ada tahun pembuatan dan cek pajak yg 1 tahun kedapan bisa k cek seperti sambara , misal pajak kelewat 2 3 tahun jalan yg timbul cuma yg 2 tahun jalan"
2024-03-15 20:56:13,0,Min tolong cantumin tahun kendaraan nya dong
2024-03-15 19:49:05,0,Ok good
2024-03-15 13:11:41,0,Perbaiki lagi aplikasinya
2024-03-15 09:08:51,0,Top
2024-03-15 06:24:32,1,Ga ada di cantumkan tahun pembuatan motor/mobilnya .gimana ini.. lebih lengkap sambara ah... Tolong perbaiki lagi...
2024-03-15 05:39:08,1,g bisa lanjut pembayaran
2024-03-15 00:46:11,2,"Bayar pake Q RIS gagal, mentok sampai disitu. Pake cara lain katanya masih proses. Padahal dari M bankingnya sudah jelas gagal. Hadeuh...Mau jadi warga yang taat saja kok susah ya.. Sambara malah hilang... Gimana sih aplikasinya? padahal kemaren kemaren bagus lho...."
2024-03-14 20:10:17,1,App busuk buang2 anggaran negara..
2024-03-14 14:38:21,0,Ga ada th pembuatan di kendaraannya
2024-03-14 14:17:53,1,Tolong tambahkan tahun nya
2024-03-14 06:18:35,0,Bantuan BLT nya dong
2024-03-14 04:36:12,6,"cek pajak kendaraan tidak muncul tahunnya, mohon diperbaharui lg app nya supaya lengkap akurat infomasinya, sementara bintang 2 dulu"
2024-03-14 03:51:36,0,Supaya gampang cek pajak
2024-03-14 02:37:20,1,"Tidak bisa cek dan dapat kode bayar, muter terus"
2024-03-13 10:26:27,79,"pas cek harga pajak bisa tapi pas mau minta kode bayar selalu NIK salah padahal sudah benar,dan ternyata pas saya baca komen orang lain pun ada yang sama seperti saya! mending sambara lebih mudah daripada aplikasi sapawarga yang tidak berfungsi dengan baik! buat apa aplikasi diterbitkan kalau tidak berfungsi?"
2024-03-12 22:59:01,4,"Mau bayar pajak kendaraan aja susah banget. Kesalahan mulu. Pake Sambara malahan gak bisa buat bayar pajak kendaraan, ngecek aja gak bisa. Lah ini juga sama."
2024-03-12 14:39:05,0,"Parah ,,,"
2024-03-12 09:21:01,0,"Aplikasi nya bagus sangat membantu buat ngecek pajak, tolong tahun pembuatan motornya blm ada tolong di adain terima kasih"
2024-03-12 00:29:42,0,"Makasih, sangat memudahkan masyarakat dalam membayar pajak kendaraan"
2024-03-11 12:56:53,0,Makin Mantap 👍
2024-03-10 15:38:15,0,"Lumayan ,Semoga bisa lebih berkembang"
2024-03-10 05:33:22,0,"Ko aneh sih, padahal saya punya satu motor,tapi pas saya login ni di aplikasi ko nik saya punya dua motor. Tolong dong,ini aduin kemana kalau kaya gini"
2024-03-09 05:39:24,0,Ok
2024-03-08 11:37:51,0,Saya sudah melakukan pembayaran tapi di aplikasi masih menunggu pembayaran
2024-03-07 05:14:18,0,"Tolong min cantumkan kan tahun nya ,biar lebih mantap aplikasi"
2024-03-06 22:51:33,0,"Riweuh hese makena, gagal wae asup la server, padahal kitamah taat pajak mau bayar pajak buat gaji kalian yg kerja"
2024-03-05 07:47:14,0,Terbaiks.. mantapssss 👍👍👍🔥🔥
2024-03-05 06:18:49,0,Keren
2024-03-05 06:11:41,0,Kereeeenn
2024-03-05 04:52:54,0,Sangat membantu untuk mengetahui pajak kendaraan yang harus dbayar
2024-03-05 04:50:23,0,Aplikasinya bagus dan terkoneksi dengan layanan publik
2024-03-05 04:36:50,0,Sapa warga membantu dan memperhatikan untuk penyandang disabilitas di jawa barat
2024-03-05 04:35:16,0,Mantap
2024-03-05 04:35:02,0,Mantap
2024-03-04 16:39:16,2,"JAWA BARAT => ZONA BEBAS KORUPSI & GRATIFIKASI, KAWASAN BEBAS CALO (Katanya) Emang benar TIDAK ada CALO FISIK di dalam ruangan, melainkan PETUGASNYA sendiri yang jadi calonya!!!!! -Proses mutasi keluar (CRB), BAYAR 350RB, KET. BANK hanya 150rb. MANTAB KAN!! -Proses mutasi masuk (IDM) ADM BPKB 275rb, Yg seharusnya cuman 225rb. Lantas harus bagaimana ini min. ? Kerugian proses mutasi keluar dan masuk 250an"
2024-03-04 08:46:12,0,Kerenn lengakppp layak 5 bintang
2024-03-04 04:01:23,0,Sangat mudah di gunakan dan sangat membantu masyarakat khusus nya jabar
2024-03-03 19:22:37,0,naaah ini baru mempermudah dan mengikuti jaman. bangga jadi warga indonesia dah
2024-03-03 06:37:46,0,"pokoknamh mantep weuh iye apk,detail,jelas ,yo nu belom download rekomended yeuh kanggo ngecek kendaraan,👍👍👍💯🙏"
2024-03-02 07:59:03,0,Sangat membantu
2024-03-01 03:16:17,0,Ini bisa bayar pajak motor kah?kalo bisa gimana caranya
2024-02-29 23:38:14,0,"mudah digunakan, ui ux nya pun sangat user friendly."
2024-02-29 12:08:15,1,"Kelemahan di cek pajak kendaraan, kurang lengkap kterangan tentang pembuatan kendaraan yg di cek..itu doang."
2024-02-29 06:13:33,0,Good apps 🛵
2024-02-29 06:07:48,0,Keren luar biasa hebat👍👍👍👍👍
2024-02-29 06:07:16,0,Aplikasi nya bagus
2024-02-29 05:53:45,1,"sangat mudah digunakan, pembayaran pajak jadi mudah, kapan saja dan dimana saja, saran tambahkan aplikasi pelayanan publik yg lain untuk kemudahan masyarakat jabar"
2024-02-29 05:36:11,0,Keren
2024-02-29 04:39:06,0,"Ga bisa dibuka, bikin kesel aja nunggunya, payaaahhhh"
2024-02-29 02:04:18,0,Aplikasi yang sangat membantu buat warga jabar
2024-02-28 23:40:09,1,Haturnuhun untuk aplikasi ny sangat membantu. Dan punteun masukan Untuk info pajak kendaraan ny tolong di cantumkan Nik tahun pembuatan ny jadi lebih akurat informasi kendaraan ny juragan.
2024-02-27 12:09:47,0,Terima kasih Sapawarga 🎭
2024-02-26 10:45:33,0,App paling lengkap dan jelas... terima kasih layak bintang 🌟🌟🌟🌟🌟
2024-02-19 04:13:39,2,"Udh hampir sebulan ajh gua nunggu verifikasi pelepas kepemilikan, tpi gk pernah d acc, , , alsannya gangguan apliksi krna banyak peminat gimna sih"
2024-02-14 23:02:18,0,Kak masukin cctv buat arus mudik kak
2024-02-13 12:35:40,0,Pok kk n. ób tkr mMon80. 0pp.ymniv n . Nym/selamat n (. /. selamat komplotan
2024-02-12 17:57:05,6,"gimana ini, duit udah keluar tapi udah 2 hari status pembayaran masih proses terus 🤔"
2024-02-12 04:16:53,1,"Nominal di aplikasi sama di samsat beda lagi banyak biaya ini itu , giliran minta detail gak ngasih banyak calo samsat tasik heran"
2024-02-10 03:26:51,0,Tidak ada data blokir apa protek nya
2024-02-09 18:44:04,2,"Setelah diupdate ko jadi ga bisa dibuka aplikasinya, kenapa ya"
2024-02-09 03:39:37,0,"Mantap, Mempermudah cek Pajak Kendaraan 👍👍👍👍👍👍👍👍👍👍👍"
2024-02-08 10:21:28,1,Mau tanya ini saya mau membayar pajak milik orang lain kok permintaan tidak valid terus kenapa ya padahal nik dan no rangka sudah benar?
2024-02-08 01:35:28,0,Terima aplikasi sangat membantu
2024-02-07 15:08:56,1,Tolong detail sambara kembalikan seperti sambara yang dulu
2024-02-07 06:03:05,3,Tidak ada respon.percuma ada sapa warga klo susah daftar ke galeri rosululloh. Tidak tau jadwal pengajian satu bulan penuh. Sungguh sangat menyulitkan warga kecil.
2024-02-06 02:20:35,14,"Mantap aplikasinya sangat membantu,, untuk lepas kepemilikan kendaraan yang udah di jual sangat cepat, jadi gak harus datang ke samsat, cukup dari rumah/kantor aja. 👍👍 terus tingkatan aplikasinya."
2024-02-05 07:22:33,0,Terima kasih admin yg telah membantu kesulitan yg di hadapi kami di aplikasi ini via chat WA. Aplikasi bermanfaat
2024-02-02 23:34:41,0,banyak errornya ah
2024-02-02 23:11:52,37,"Banyak dosa ni bapenda. Anggaran banyak bikin apps seadanya. Data KTP udh sesuai tapi ga bisa registrasi di jam kerja. Mending lu pada tobat dah. Anggaran lu punya, cari lah developer yg bagus. Jangan lu potong buat rapat2 ga puguh terus bikin dan maintenance app pake anggaran sisa. Kehed sia"
2024-02-02 07:09:13,0,Pembayara melalui apl sapawarga fan pembayaran di indomart . Bagaimana cetak stnk setelah e skkp keluar
2024-01-29 05:37:09,0,"Masalah perpajakan kendaraan bermotor jadi lebih mudah,fitur lepas kepemilikan sangat bagus.untuk kendaraan yg udah di jual👍"
2024-01-21 10:46:11,1,fitur aturan warga mohon di perbaiki dan tolong aduan warga benar benar tersampaikan ke para petinggi petinggi di Jawa barat dan wilahyah wilahyah plosok Jawa barat.. ini cocok untuk memajukan daerah daerah terpencil yang mata pencahariannya pemerintah tidak tau gimana pekerjanya sehari hari
2024-01-19 23:33:57,0,Update muter² terus ga ada habisnya
2024-01-18 16:33:04,0,Siiippppp
2024-01-18 11:04:05,0,Lumayan mantap.harap adalan fitur pembayaran kendaraan lain untuk mempermudah bayar online.
2024-01-18 06:31:53,0,Salah pesan tiket hari nya. Bisa di hapus ga.
2024-01-18 02:43:52,0,"Memudahkan, informasi pembayaran pajak kendaraan"
2024-01-18 01:51:05,7,Susah Login dengan keterangan tidak terkoneksi internet dan error. Sudah instal ulang tetap tidak bisa
2024-01-17 14:34:20,0,Sayang pas di masukan email eror terus
2024-01-17 13:24:17,0,semoga buff dan yang lainya segera diperbaiki 🙏
2024-01-17 13:16:08,0,Gimana ini mau bkin akun aja ga bisa eror terus...
2024-01-15 02:14:40,0,"Aplikasi yang luar biaaa,,kerenn memuat banyak informasi penting"
2024-01-13 11:25:45,0,"Udh gua coba semua apk buat bayar pajak hasilnya nihil gagal semua, fix orang dalem gk mau masyarakat bayar pajak secara online karena duitnya langsung masuk perusahaan wkwkw kocak emang"
2024-01-13 07:32:18,2,"Berkali kali sy ingin memblokir STNK tetapi ""Layanan Tidak Tersedia"" terus, padahal masih pada jam layanan, udh coba komplain ke hotline nya gaada respon parahh"
2024-01-12 04:04:26,0,Sya uninstal lagi cek pajak aja error ga bisa tampil
2024-01-11 01:20:17,0,Nggak sambara nggak sapawarga sudah pasti menu yang di andalkan eror. Cerminan cala pengelolaan yang tidak profesional
2024-01-10 03:00:11,0,Muncul tulisan Kesalahan Request terus gimana mau bayar pajak
2024-01-08 09:41:40,18,"Banyar pajaknya ok cepet, tapi pas pengesahan di samsat bnk bjb ada bianya lagi untuk asuransi pajak kecelakaan sebesar 30rbu. Padahal di SKKPnya sudah ada SWDKLLJ dan itu termasuk juga asuransi kecelakaan. Memudahkan iya, tapi tetep dilapangannya masih ada biaya lain yg harus d bayar. Coba gimana nih min?"
2024-01-05 03:13:15,1,"Suruh isi data nik, terus disuruh validasi, layanan validasinya malah tidak tersedia, ga jelas banget emang 🤣🤣"
2024-01-05 01:13:54,11,"Ini aplikasi udah enak sih buat ngecek pajak cepet tapi masih ad kekurangan,,,tolong di kasih kepemilikan brapa2nya biar enak liatnya biar jadi tau kendaraan keberapa gt dan sama di ksh tau klo kena tilang elektronik dah mantep klo gt sih?????"
2024-01-04 05:17:27,1,"Coba tolong dipeebaiki lagi, ketika akan melakukan pembayaran selalu muncul kesalahan request"
2024-01-03 13:34:22,0,Gk guna!
2024-01-02 07:46:18,0,Mantab dah...cek pajak ranmor R2 langsung keluar .... Terima Kasih
2024-01-01 11:20:06,0,Aplilasi ngabodor. Uninstal done
2023-12-28 13:10:16,3,Saya senang sekali menggunakan aplikasi sapawarga ini. Karena selain bisa untuk pemesanan tiket ke galeri Rasulullah selain itu juga banyak hal-hal lainnya yg bermanfaat banget.
2023-12-26 04:38:46,0,"Mohon di menej kembali, aplikasi nya tdk bisa digunakan,"
2023-12-25 21:12:37,0,Masih belum bisa untuk aktivasi nik😑
2023-12-20 11:00:09,1,"Aplikasi tidak bisa digunakan, Sudah di uninstal lalu di instal ulang, dibuka aplikasi muncul perbaharui, ketika di klik perbaharui kembali ke awal (buka aplikasi) , begitu seterusnya... Responsif, aplikasi sudah bisa digunakan kembali, sangat membantu, hatur nuhun🙏"
2023-12-20 09:46:02,0,Bagus
2023-12-20 09:38:21,0,Bagus
2023-12-20 09:33:27,0,Sapawarga sangat baik
2023-12-20 09:22:01,0,Bermanfaat
2023-12-20 09:14:57,0,"Sudah update, tidak bisa login."
2023-12-20 09:14:06,0,Kok ga bisa ya aplikasi sapawarga di suruh perbarui terus ini bagaimana ya
2023-12-20 08:58:16,0,Ok
2023-12-20 08:47:31,0,Sangat membantu
2023-12-16 02:56:36,0,Keren uy
2023-12-15 05:50:11,0,"Alhamdulillah dihari Jum'at 15 Desember 2023 , aplikasi ini membantu kesulitan saya bayar pajak dri pagi ga bisa² ,skrg mau byar jdi bisa"
2023-12-09 06:26:22,0,sangat bagus banget
2023-12-09 05:02:44,0,Keren banget
2023-12-09 04:17:55,2,"Bagus bingitz, aplikasinya simple dan banyak informasi yang insightfull"
2023-12-09 04:07:39,0,Mantap
2023-12-09 03:04:55,0,dapat solusi saat ini juga...mantap sapawarga
2023-12-09 02:45:02,0,"Keren sapa warga, banyak aplikasi yang sangat bermanfaat"
2023-12-09 02:27:57,0,Sangat memudahkan
2023-12-08 01:24:52,0,Loading teruuuuuus
2023-12-04 03:40:38,6,Barusan saya Bayar pajak kendaraan jadi sangat mudah dan cepat. Ingin tahu beberapa info lebih lanjut via WA juga direspon dgn cepat. Hatur nuhun pisan 👍👍👍👍👏👏👏👏
2023-12-04 01:35:32,1,Aplikasi apaan mau bayar pajak kendaraan aja daftar online nya susah ... Gangguan teroooooooos
2023-12-03 17:50:25,0,Ok
2023-12-03 05:00:25,0,Keren
2023-11-24 10:41:15,0,Terus update
2023-11-24 10:07:28,0,Sementara saya kasih bintang 5 baru pakai . Nanti kalau kurang lancar bintangnya saya cabut
2023-11-22 02:04:46,0,Masih bayar biaya bbn program 16 oktober smpe 16 desember
2023-11-19 01:44:51,0,Oke banget
2023-11-19 01:38:23,0,Semakin mudah bayar pajak ranmor
2023-11-18 04:24:02,1,"Flash banget bayar pajak sangat mudah dan cepat, hatur nuhun."
2023-11-18 04:17:48,0,Mantap
2023-11-15 01:50:42,4,"Sangat membantu,bagi kami RW jabar,,, 🌟🌟🌟🌟🌟👍👍👍"
2023-11-15 00:22:49,0,Baguss untuk jabar
2023-11-13 13:44:46,0,Laur biasa mantap
2023-11-13 03:39:36,0,Mantap
2023-11-12 07:02:35,0,"Ni aplikasi ga jelas banget, knp sih aplikasi buatan pemerintah rata2 kaya gini banget"
2023-11-10 13:02:09,0,Perjuangan tidak menghianati hasil
2023-11-09 11:24:15,1,"Aplikasinya cukup membantu, terutama saya yg kerja jauh dari daerah kendaraan saya ber asal. Jadi tinggal bayar dan pulang kampung tinggal cetak"
2023-11-09 06:02:18,1,"Aplikasi ini sangat bermanfaat, bisa blokir kendaraan secara online tidak perlu jauh-jauh ke samsat"
2023-11-06 01:37:31,2,"Mau byr susah bgt, kendala teknis terus, dah gitu suka offline."
2023-11-04 01:04:41,0,Bagus
2023-11-02 23:31:37,0,Maksakeun
2023-11-02 23:30:16,0,"Aplikasi nanahaon , loba eror"
2023-10-31 22:47:06,0,Mayan
2023-10-31 12:49:20,1,"Aplikasinya payah. Sebenarnya bisa oke aplikasinya tapi you know lah. Fix, langsung uninstall"
2023-10-31 11:17:32,22,"notif kendala internet muncul terus, sehingga aplikasi tidak bisa proses dengan baik. apa perlu vpn untuk menjalankan aplikasi ini, atau butuh pengaturan dns tertentu? tolong segera perbaiki supaya bisa digunakan."
2023-10-26 07:20:29,1,"pas mau blokir kendaraan di step terakhir nya, memproses terus ditungguin berjam2."
2023-10-26 05:09:48,2,"Aplikasinya kurang responsif, mau blokir STNK coba berkali kali tdk berhasil.."
2023-10-25 06:03:02,0,Baik
2023-10-23 03:48:15,0,Seandainya ada untuk pengesahannya bisa online juga biar gak ribet TOLONG ADAIN UNTUK PENGESAHANNYA JUGA
2023-10-16 01:33:51,0,Masih belum siap rilis
2023-10-15 12:45:15,0,Hese di buka aplikasina waaa...
2023-10-12 06:37:05,0,Bagaimana dg fitur membayar pajak a.n. orang lain? apa bisa ?
2023-10-12 03:50:48,0,Sangat membantu mudah2an ke depan nya untuk pengesahan nya bisa dilakukan dikantor samsat mana saja .
2023-10-08 16:33:19,0,"Akhirnya pake aplikasi ini buat bayar pajak motor secara online, mudah²an sukses lancar & barokah. Thx_Ajkk 👍"
2023-10-07 05:50:22,0,Ok
2023-10-06 11:18:02,0,aneh aplikasi pemerintah tapi sering error
2023-10-05 13:18:18,12,"Jika kita sudah membayar pajak tahunan, lalu kita belum melakukan pengesahan selambat lambatnya dlm 30 hari(ke samsat terdekat untuk mendapatkan SKKP),karena alasan kita di luar negeri, apa tanda struk itu masih berlaku dari bank sebagai tanda bukti pembayaran?"
